Date,vix_percentile_1y,spx_rv_percentile_1y,vvix_percentile_1y,credit_spread_percentile_1y,yield_curve_slope_percentile_1y,vix_change_5d,credit_spread_change_21d,term_structure_ratio_1_0,term_structure_slope_2_1,complacency_risk,confirmed_risk_off,spx_drawdown_5pct_21d
2006-06-12,1.0,0.92,0.88,0.72,0.08,0.2588588588588589,0.1284722222222223,0.8687977099236641,-0.6400000000000006,0.0,0.72,0.0
2006-06-13,1.0,0.8076923076923077,1.0,0.9615384615384616,0.038461538461538464,0.3731257208765859,0.1369863013698629,0.8727425451490971,-2.09,0.0,0.9615384615384616,0.0
2006-06-14,0.9629629629629629,0.9629629629629629,1.0,0.9444444444444444,0.037037037037037035,0.2056179775280899,0.1103678929765885,1.0074557315936623,-2.679999999999996,0.007615480649188526,0.9094650205761317,0.0
2006-06-15,0.5357142857142857,1.0,0.9642857142857143,0.8035714285714286,0.10714285714285714,-0.1335149863760218,0.0858085808580859,1.0125786163522013,0.1400000000000005,-0.06198910081743869,0.430484693877551,0.0
2006-06-16,0.6206896551724138,0.9655172413793104,1.0,0.6896551724137931,0.1896551724137931,-0.0480132450331126,0.0550161812297733,0.9652173913043476,0.0800000000000018,-0.01821192052980133,0.42806183115338886,0.0
2006-06-19,0.7666666666666667,0.9666666666666667,0.9666666666666667,0.6166666666666667,0.08333333333333333,-0.1493320610687024,0.0551948051948052,0.9528883903533372,-0.1099999999999994,-0.034844147582697216,0.47277777777777785,0.0
2006-06-20,0.5806451612903226,0.9354838709677419,0.8709677419354839,0.7741935483870968,0.14516129032258066,-0.2990340193196135,0.0412698412698413,1.0149790293588976,-0.3200000000000038,-0.12540136294048307,0.449531737773153,0.0
2006-06-21,0.46875,0.96875,0.8125,0.984375,0.15625,-0.2767940354147251,0.0705128205128204,1.0096649484536082,0.320000000000002,-0.1470468313140727,0.46142578125,0.0
2006-06-22,0.48484848484848486,0.9696969696969697,0.7878787878787878,0.9090909090909091,0.2727272727272727,-0.0012578616352201,0.0440251572327043,0.9924433249370276,0.2200000000000006,-0.0006479893272345969,0.44077134986225897,0.0
2006-06-23,0.5,0.9411764705882353,0.6764705882352942,0.8382352941176471,0.16176470588235295,-0.0788405797101449,0.0575079872204473,0.9874134675896792,0.0599999999999987,-0.03942028985507245,0.41911764705882354,0.0
2006-06-26,0.45714285714285713,0.8,0.7428571428571429,0.9714285714285714,0.37142857142857144,-0.123948401570387,0.0705128205128204,0.996158770806658,0.0300000000000011,-0.06728627513821009,0.4440816326530612,0.0
2006-06-27,0.5555555555555556,0.8611111111111112,0.8888888888888888,1.0,0.2916666666666667,-0.0173756740563213,0.0769230769230768,0.9713414634146345,0.1099999999999976,-0.007722521802809466,0.5555555555555556,0.0
2006-06-28,0.4594594594594595,0.7297297297297297,0.8918918918918919,0.8918918918918919,0.16216216216216217,0.0173969072164947,0.0741935483870968,1.0107663077897404,0.0300000000000011,0.009403733630537677,0.40978816654492334,0.0
2006-06-29,0.2894736842105263,0.9736842105263158,0.8947368421052632,0.881578947368421,0.5131578947368421,-0.179471032745592,0.0673076923076922,1.1005372217958558,0.8699999999999992,-0.12751889168765748,0.2551939058171745,0.0
2006-06-30,0.3076923076923077,0.8717948717948718,0.7435897435897436,0.9743589743589743,0.4358974358974359,-0.1768407803650095,0.0702875399361022,1.0718654434250765,0.8499999999999996,-0.12242823256039119,0.2998027613412229,0.0
2006-07-03,0.3,0.95,0.65,0.85,0.3875,-0.1645326504481433,0.0341614906832297,1.0513409961685822,0.910000000000002,-0.1151728553137003,0.255,0.0
2006-07-05,0.34146341463414637,0.7073170731707317,0.7317073170731707,0.573170731707317,0.45121951219512196,-0.1371951219512194,0.0092592592592593,1.017667844522968,0.6199999999999992,-0.0903480071386079,0.19571683521713265,0.0
2006-07-06,0.3333333333333333,0.7142857142857143,0.7857142857142857,0.7142857142857143,0.2857142857142857,-0.135528815706143,0.0279503105590062,1.0373626373626377,1.08,-0.09035254380409534,0.23809523809523808,0.0
2006-07-07,0.3488372093023256,0.7209302325581395,0.6511627906976745,0.8488372093023255,0.29069767441860467,0.0721412125863392,0.0214723926380369,1.0279169649248387,1.0300000000000011,0.04697567331203483,0.2961060032449973,0.0
2006-07-10,0.36363636363636365,0.7272727272727273,0.8181818181818182,0.6477272727272727,0.14772727272727273,0.0718654434250765,0.0091743119266054,1.021398002853067,1.110000000000003,0.04573255490686687,0.23553719008264462,0.0
